#EventID,Time,month,Latitude,Longitude,DepthInKm,Author,MagType,mag_range,Magnitude,EventLocationName,EventType
33372551,2022-11-14T05:33:54.370000,2022-11,44.0303,13.265,8.1,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33373441,2022-11-14T08:11:41.590000,2022-11,44.027,13.3343,5.9,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33374231,2022-11-14T09:41:54.280000,2022-11,37.9743,14.9603,31.2,SURVEY-INGV,ML,'2-3,2.3,5 km E Floresta (ME),earthquake
33374931,2022-11-14T11:07:37.510000,2022-11,43.919,13.3637,2.6,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Anconetana (Ancona),earthquake
33375431,2022-11-14T12:48:55.140000,2022-11,44.0345,13.3155,4.2,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33375671,2022-11-14T13:35:21.960000,2022-11,43.9922,13.2978,26.1,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33376071,2022-11-14T14:09:20.640000,2022-11,37.8812,14.2587,6.3,SURVEY-INGV,ML,'2-3,2.5,5 km W Castel di Lucio (ME),earthquake
33376171,2022-11-14T14:18:08.180000,2022-11,41.7747,15.9633,21.6,SURVEY-INGV,ML,'2-3,2.3,8 km N Monte Sant'Angelo (FG),earthquake
33376261,2022-11-14T14:19:06.740000,2022-11,44.0933,13.3202,4.6,SURVEY-INGV,ML,'2-3,2.7,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33376431,2022-11-14T14:51:46.740000,2022-11,43.9723,13.3382,7.9,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33377231,2022-11-14T16:32:01.770000,2022-11,44.0208,13.2542,8.9,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33377771,2022-11-14T18:46:14.090000,2022-11,43.9658,13.3788,2.5,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33378281,2022-11-14T21:48:11.000000,2022-11,38.0887,14.4688,8.9,SURVEY-INGV,ML,'2-3,2.1,Costa Siciliana nord-orientale (Messina),earthquake
33378441,2022-11-14T23:10:54.960000,2022-11,43.9368,13.3483,5.2,BULLETIN-INGV,ML,'3-4,3.5,Costa Marchigiana Anconetana (Ancona),earthquake
33379111,2022-11-15T04:13:27.860000,2022-11,43.9707,13.3398,7.8,SURVEY-INGV,ML,'2-3,2.9,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33379431,2022-11-15T05:01:26.070000,2022-11,43.9105,13.2893,9.7,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33379571,2022-11-15T05:21:22.870000,2022-11,43.9088,13.3172,8.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33380291,2022-11-15T07:10:07.750000,2022-11,43.9667,13.3708,6.1,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33380441,2022-11-15T07:21:31.110000,2022-11,38.4882,15.5287,129,SURVEY-INGV,ML,'2-3,2.2,Tirreno Meridionale (MARE),earthquake
33381101,2022-11-15T08:47:13.950000,2022-11,43.9345,13.3263,9.4,SURVEY-INGV,ML,'2-3,2.9,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33381511,2022-11-15T09:20:28.420000,2022-11,43.9788,13.3852,6.9,SURVEY-INGV,Md,'2-3,2.2,Costa Marchigiana Anconetana (Ancona),earthquake
33383651,2022-11-15T13:51:51.410000,2022-11,44.0798,13.4722,9.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33384421,2022-11-15T15:53:09.030000,2022-11,43.9658,13.3372,9.2,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33384491,2022-11-15T15:58:14.160000,2022-11,43.9512,13.5128,26.3,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Anconetana (Ancona),earthquake
33384531,2022-11-15T15:59:19.470000,2022-11,43.8775,13.3775,9,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33384641,2022-11-15T16:03:47.610000,2022-11,43.9348,13.3827,7.7,SURVEY-INGV,ML,'2-3,2.7,Costa Marchigiana Anconetana (Ancona),earthquake
33385571,2022-11-15T18:19:22.850000,2022-11,43.969,13.3787,6.1,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33386111,2022-11-15T20:13:13.310000,2022-11,37.811,15.066,0,SURVEY-INGV-CT#SeismPicker_SO-OE,ML,'2-3,2,8 km W Linguaglossa (CT),earthquake
33386171,2022-11-15T20:49:54.320000,2022-11,43.9225,13.4093,2.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33386531,2022-11-15T22:22:41.500000,2022-11,43.9517,13.3225,9.4,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33386581,2022-11-15T22:24:29.160000,2022-11,43.9788,13.3603,6.4,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33387851,2022-11-16T04:36:48.330000,2022-11,43.9567,13.377,7.1,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Anconetana (Ancona),earthquake
33389711,2022-11-16T08:34:41.540000,2022-11,44.0012,13.4622,6.1,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33389801,2022-11-16T08:55:32.140000,2022-11,38.051,14.4582,4.8,SURVEY-INGV,ML,'2-3,2.6,Costa Siciliana nord-orientale (Messina),earthquake
33389921,2022-11-16T08:57:08.040000,2022-11,43.934,13.337,4.4,SURVEY-INGV,ML,'3-4,3.2,Costa Marchigiana Anconetana (Ancona),earthquake
33391651,2022-11-16T11:54:04.550000,2022-11,43.9458,13.3825,7.9,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33394731,2022-11-16T18:02:42.090000,2022-11,43.979,13.3637,11.6,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33394941,2022-11-16T18:50:13.410000,2022-11,43.9768,13.5072,10,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33395691,2022-11-16T20:50:38.250000,2022-11,43.9562,13.4132,7.8,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33395841,2022-11-16T21:18:54.030000,2022-11,43.9657,13.3387,7,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33396211,2022-11-16T23:07:20.730000,2022-11,43.9287,13.365,7.1,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33396291,2022-11-16T23:40:56.070000,2022-11,43.8303,11.777,15.4,SURVEY-INGV,ML,'2-3,2.3,6 km NE Pratovecchio Stia (AR),earthquake
33396371,2022-11-16T23:42:35.490000,2022-11,43.831,11.7612,10.2,SURVEY-INGV,ML,'2-3,2.4,5 km NE Pratovecchio Stia (AR),earthquake
33396551,2022-11-17T00:27:58.360000,2022-11,41.482,14.6348,10.6,SURVEY-INGV,ML,'2-3,2,3 km N San Giuliano del Sannio (CB),earthquake
33401801,2022-11-17T15:49:52.390000,2022-11,44.2632,13.1898,10,SURVEY-INGV,ML,'2-3,2.2,Adriatico Settentrionale (MARE),earthquake
33402231,2022-11-17T17:16:22.100000,2022-11,44.0113,13.2053,10,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33402511,2022-11-17T17:41:30.400000,2022-11,44.1428,13.3448,9.8,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33402901,2022-11-17T18:49:09.030000,2022-11,44.257,13.2315,9.8,SURVEY-INGV,ML,'2-3,2.1,Adriatico Settentrionale (MARE),earthquake
33403351,2022-11-17T20:20:01.630000,2022-11,42.5628,13.2028,9.5,SURVEY-INGV,ML,'2-3,2,5 km NW Montereale (AQ),earthquake
33403471,2022-11-17T20:53:37.880000,2022-11,42.5545,13.2097,8.9,SURVEY-INGV,ML,'2-3,2.4,4 km NW Montereale (AQ),earthquake
33403751,2022-11-17T21:45:15.320000,2022-11,41.5347,14.5738,12.4,SURVEY-INGV,ML,'3-4,3,1 km NE Baranello (CB),earthquake
33404531,2022-11-17T23:51:18.400000,2022-11,43.9592,13.3413,9.1,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33404611,2022-11-17T23:51:54.250000,2022-11,43.9552,13.3488,8.4,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33404831,2022-11-18T00:28:58.780000,2022-11,43.966,13.3502,7.2,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33405021,2022-11-18T01:25:50.940000,2022-11,43.9595,13.3578,7.5,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33405121,2022-11-18T01:26:44.990000,2022-11,41.4882,14.639,10.3,SURVEY-INGV,ML,'2-3,2,3 km N San Giuliano del Sannio (CB),earthquake
33408151,2022-11-18T08:42:13.420000,2022-11,43.9653,13.3548,8,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33410281,2022-11-18T10:57:28.850000,2022-11,43.9607,13.3472,6.8,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33410261,2022-11-18T10:57:34.010000,2022-11,38.0153,15.0762,31,SURVEY-INGV,ML,'2-3,2.2,4 km SW Tripi (ME),earthquake
33412881,2022-11-18T13:42:39.050000,2022-11,43.9502,13.3663,4.6,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Anconetana (Ancona),earthquake
33413181,2022-11-18T13:55:28.040000,2022-11,38.1773,15.0975,3.2,SURVEY-INGV,ML,'2-3,2.3,Costa Siciliana nord-orientale (Messina),earthquake
33414241,2022-11-18T14:58:45.780000,2022-11,43.9397,13.3492,7.5,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Anconetana (Ancona),earthquake
33414351,2022-11-18T15:08:03.970000,2022-11,42.6687,13.2132,9.8,SURVEY-INGV,ML,'2-3,2.2,4 km SW Accumoli (RI),earthquake
33415061,2022-11-18T16:35:18.560000,2022-11,38.179,15.0978,7.8,SURVEY-INGV,ML,'2-3,2.9,Costa Siciliana nord-orientale (Messina),earthquake
33415231,2022-11-18T16:42:41.530000,2022-11,44.0223,13.2642,8,SURVEY-INGV,ML,'2-3,2.7,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33415871,2022-11-18T17:58:57.250000,2022-11,41.988,14.1158,11,SURVEY-INGV,ML,'2-3,2.2,2 km W Palena (CH),earthquake
33416831,2022-11-18T22:41:36.070000,2022-11,43.9643,13.3485,7.6,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33417071,2022-11-18T23:40:40.950000,2022-11,37.8053,14.676,28.8,SURVEY-INGV,ML,'2-3,2.6,5 km SW San Teodoro (ME),earthquake
33417631,2022-11-19T02:20:34.840000,2022-11,43.9873,13.2597,8.8,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33417841,2022-11-19T02:35:19.600000,2022-11,44.0373,13.2777,16.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33417961,2022-11-19T02:56:09.430000,2022-11,43.9703,13.265,9.6,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33418211,2022-11-19T03:26:16.260000,2022-11,44.2452,13.2548,9.8,SURVEY-INGV,ML,'3-4,3.1,Adriatico Settentrionale (MARE),earthquake
33418361,2022-11-19T03:56:03.320000,2022-11,43.9767,13.3195,10.8,SURVEY-INGV,ML,'3-4,3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33419661,2022-11-19T07:44:49.060000,2022-11,41.4762,14.6243,10.2,SURVEY-INGV,ML,'2-3,2,3 km NW San Giuliano del Sannio (CB),earthquake
33419761,2022-11-19T07:53:04.020000,2022-11,44.0215,13.28,7.2,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33420531,2022-11-19T08:46:48.750000,2022-11,44.0368,13.2902,4.8,SURVEY-INGV,ML,'3-4,3.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33421281,2022-11-19T10:03:17.800000,2022-11,43.9387,13.3257,8.5,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33422361,2022-11-19T13:09:15.060000,2022-11,43.9852,13.2498,17.7,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33423231,2022-11-19T14:05:59.690000,2022-11,39.0362,16.436,9.6,SURVEY-INGV,ML,'2-3,2.2,3 km NE Serrastretta (CZ),earthquake
33423481,2022-11-19T14:20:35.020000,2022-11,40.5438,15.8287,14.3,SURVEY-INGV,ML,'2-3,2.1,4 km NE Abriola (PZ),earthquake
33429031,2022-11-19T22:31:01.730000,2022-11,43.9847,13.2697,9.4,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33429681,2022-11-20T00:33:52.410000,2022-11,43.9598,13.3232,8.3,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33429731,2022-11-20T00:36:12.790000,2022-11,43.9623,13.3162,2.1,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33430121,2022-11-20T01:39:13.020000,2022-11,43.9318,13.336,9.4,SURVEY-INGV,ML,'2-3,2.7,Costa Marchigiana Anconetana (Ancona),earthquake
33430341,2022-11-20T02:23:10.870000,2022-11,43.9708,13.2655,10.2,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33430621,2022-11-20T03:03:59.460000,2022-11,46.6488,11.5763,11.9,SURVEY-INGV,ML,'2-3,2.2,1 km NE Chiusa (BZ),earthquake
33431201,2022-11-20T03:53:26.910000,2022-11,43.6352,11.7928,9.4,SURVEY-INGV,ML,'2-3,2.2,4 km N Talla (AR),earthquake
33431261,2022-11-20T04:00:32.300000,2022-11,43.9367,13.3653,6.8,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Anconetana (Ancona),earthquake
33431491,2022-11-20T05:20:30.250000,2022-11,43.9027,13.2642,10.3,SURVEY-INGV,Mw,'4-5,4.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33431631,2022-11-20T05:23:19.770000,2022-11,43.9677,13.3185,8.7,SURVEY-INGV,ML,'3-4,3.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33431721,2022-11-20T05:26:28.240000,2022-11,43.9455,13.358,9.9,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33431791,2022-11-20T05:28:13.100000,2022-11,43.9597,13.3158,8.5,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33431831,2022-11-20T05:28:38.670000,2022-11,43.9688,13.301,9.6,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33431891,2022-11-20T05:30:24.670000,2022-11,43.9975,13.2973,8.1,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33431991,2022-11-20T05:32:45.950000,2022-11,43.9797,13.2923,8.3,SURVEY-INGV,ML,'2-3,2.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33432061,2022-11-20T05:37:02.280000,2022-11,43.9652,13.2972,8.2,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33432181,2022-11-20T05:44:08.970000,2022-11,43.9607,13.2943,9.6,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33432401,2022-11-20T05:52:57.430000,2022-11,43.9703,13.2942,9.5,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33432601,2022-11-20T06:10:00.000000,2022-11,43.9773,13.2997,7.8,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33432961,2022-11-20T06:45:16.520000,2022-11,43.9698,13.2898,7.6,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33433031,2022-11-20T06:46:25.130000,2022-11,43.9043,13.2202,5,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33433361,2022-11-20T07:40:08.130000,2022-11,43.9042,13.2302,19.5,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33434091,2022-11-20T09:03:12.430000,2022-11,43.9437,13.2418,10.2,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33434491,2022-11-20T09:41:43.260000,2022-11,43.9722,13.2688,10.7,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33434911,2022-11-20T09:59:46.700000,2022-11,43.9083,13.3353,9.2,SURVEY-INGV,ML,'3-4,3.3,Costa Marchigiana Anconetana (Ancona),earthquake
33435221,2022-11-20T10:13:18.550000,2022-11,43.9232,13.2467,8.1,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33435461,2022-11-20T10:38:54.300000,2022-11,43.9625,13.2825,7.9,SURVEY-INGV,ML,'3-4,3.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33435551,2022-11-20T10:38:59.510000,2022-11,36.2792,16.2908,3.9,SURVEY-INGV,ML,'2-3,2.9,Mar Ionio Meridionale (MARE),earthquake
33435621,2022-11-20T10:47:43.210000,2022-11,43.9673,13.4,5.2,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Anconetana (Ancona),earthquake
33435851,2022-11-20T11:14:57.240000,2022-11,44.0608,13.2543,21.5,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33435921,2022-11-20T11:26:00.560000,2022-11,44.0382,13.3052,9.4,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33436031,2022-11-20T11:26:59.460000,2022-11,43.911,13.2033,6.8,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33436201,2022-11-20T11:42:23.940000,2022-11,43.952,13.259,9.5,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33436231,2022-11-20T11:48:23.760000,2022-11,43.8833,13.2768,9.3,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33437051,2022-11-20T15:01:01.410000,2022-11,44.0198,13.238,21.4,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33438331,2022-11-20T20:25:32.070000,2022-11,44.0428,13.4245,11.5,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33438611,2022-11-20T22:17:06.790000,2022-11,43.9687,13.3938,11.5,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33439541,2022-11-21T01:06:10.690000,2022-11,43.9962,13.2828,8.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33439781,2022-11-21T04:16:28.150000,2022-11,44.0005,13.2843,7.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33439831,2022-11-21T04:16:56.280000,2022-11,42.4857,13.3458,10.4,SURVEY-INGV,ML,'2-3,2.2,5 km SE Capitignano (AQ),earthquake
33439971,2022-11-21T04:57:54.350000,2022-11,43.9522,13.299,8,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33440551,2022-11-21T06:53:12.180000,2022-11,44.006,13.3017,7.9,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33440721,2022-11-21T07:38:37.960000,2022-11,43.9697,13.2862,7.6,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33441711,2022-11-21T10:20:53.830000,2022-11,43.9523,13.3373,8.2,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33442221,2022-11-21T12:28:59.600000,2022-11,43.9143,13.3003,9.1,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33443071,2022-11-21T14:38:01.030000,2022-11,44.062,13.4718,10,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33444921,2022-11-21T19:46:07.970000,2022-11,43.9433,13.2673,10,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33445791,2022-11-22T00:33:25.740000,2022-11,43.991,13.2997,10,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33446141,2022-11-22T01:57:16.780000,2022-11,43.9343,13.2993,8.2,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33446401,2022-11-22T02:44:20.860000,2022-11,43.9862,13.2978,8.3,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33446621,2022-11-22T03:13:22.900000,2022-11,43.9732,13.3732,6.9,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Anconetana (Ancona),earthquake
33456501,2022-11-22T12:40:33.230000,2022-11,36.034,14.1937,17.4,BULLETIN-INGV,ML,'4-5,4.3,Malta (MALTA),earthquake
33466171,2022-11-23T01:59:26.800000,2022-11,43.91,13.2288,10.2,BULLETIN-INGV,ML,'3-4,3.6,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33466281,2022-11-23T02:03:30.430000,2022-11,44.0137,13.2798,9.2,SURVEY-INGV,ML,'2-3,2.3,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33468541,2022-11-23T11:18:32.710000,2022-11,43.9733,13.2797,7.4,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33468771,2022-11-23T12:12:45.080000,2022-11,43.97,13.2867,2.3,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33468921,2022-11-23T12:31:40.850000,2022-11,36.0348,14.2152,17.4,SURVEY-INGV,ML,'3-4,3.4,Malta (MALTA),earthquake
33469141,2022-11-23T13:05:24.450000,2022-11,43.9323,13.288,8.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33470211,2022-11-23T16:26:54.460000,2022-11,44.083,13.4622,11.1,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33470371,2022-11-23T16:46:08.140000,2022-11,36.3568,12.6982,7,SURVEY-INGV,ML,'3-4,3.5,Canale di Sicilia meridionale (MARE),earthquake
33470671,2022-11-23T18:11:32.720000,2022-11,41.9752,12.7543,9.9,SURVEY-INGV,ML,'2-3,2.3,4 km SE Guidonia Montecelio (RM),earthquake
33471411,2022-11-23T22:09:02.990000,2022-11,38.6462,14.2523,8.9,SURVEY-INGV,ML,'2-3,2.5,Isole Eolie (Messina),earthquake
33471671,2022-11-23T23:45:45.500000,2022-11,43.931,13.2378,9.2,SURVEY-INGV,ML,'2-3,2.8,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33471861,2022-11-24T00:28:49.980000,2022-11,43.8923,13.1643,12.4,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33471991,2022-11-24T00:46:26.670000,2022-11,41.4955,15.2455,13.9,SURVEY-INGV,ML,'2-3,2,7 km W Lucera (FG),earthquake
33472221,2022-11-24T03:39:58.190000,2022-11,44.4893,9.7742,8.8,SURVEY-INGV,ML,'2-3,2,Borgo Val di Taro (PR),earthquake
33472261,2022-11-24T04:22:16.320000,2022-11,38.6388,14.3008,35.6,SURVEY-INGV,ML,'2-3,2.7,Isole Eolie (Messina),earthquake
33472311,2022-11-24T04:24:50.870000,2022-11,38.6642,14.2663,31.5,SURVEY-INGV,ML,'2-3,2.5,Isole Eolie (Messina),earthquake
33473241,2022-11-24T07:46:36.530000,2022-11,43.9743,13.3063,6.4,SURVEY-INGV,ML,'2-3,2.5,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33474261,2022-11-24T10:56:06.650000,2022-11,43.9183,13.3122,7.8,SURVEY-INGV,ML,'2-3,2.9,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33474441,2022-11-24T11:00:30.510000,2022-11,43.9353,13.3253,8.8,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33474611,2022-11-24T11:22:48.810000,2022-11,43.9512,13.3097,10.1,SURVEY-INGV,ML,'2-3,2.4,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33475511,2022-11-24T13:24:41.040000,2022-11,43.9462,13.2737,9.7,SURVEY-INGV,ML,'2-3,2.1,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33476571,2022-11-24T16:11:15.130000,2022-11,44.0153,13.2757,5.6,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33477031,2022-11-24T17:26:40.160000,2022-11,43.925,13.2753,9.1,SURVEY-INGV,ML,'3-4,3.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33477821,2022-11-24T21:48:40.420000,2022-11,43.6317,11.7922,8.5,SURVEY-INGV,ML,'2-3,2.1,3 km N Talla (AR),earthquake
33477901,2022-11-24T22:11:30.200000,2022-11,43.904,13.2937,9.5,SURVEY-INGV,ML,'3-4,3.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33478141,2022-11-24T22:59:39.360000,2022-11,43.9325,13.2602,8.4,SURVEY-INGV,ML,'2-3,2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
33478301,2022-11-25T00:09:35.390000,2022-11,43.9718,13.361,6,SURVEY-INGV,ML,'2-3,2.2,Costa Marchigiana Pesarese (Pesaro-Urbino),earthquake
